Name           Surname        Final_Grade(Aver. )
Name4800       Surname4800    7.33           
Name5336       Surname5336    7.80           
Name4802       Surname4802    7.73           
Name4803       Surname4803    5.00           
Name5334       Surname5334    7.00           
Name5333       Surname5333    7.33           
Name5332       Surname5332    5.07           
Name4807       Surname4807    5.27           
Name5330       Surname5330    7.33           
Name5328       Surname5328    5.53           
Name4810       Surname4810    6.00           
Name4811       Surname4811    5.07           
Name5327       Surname5327    5.07           
Name5326       Surname5326    7.20           
Name5324       Surname5324    9.07           
Name4815       Surname4815    7.87           
Name4816       Surname4816    8.93           
Name4817       Surname4817    7.73           
Name4818       Surname4818    5.80           
Name4819       Surname4819    6.13           
Name4820       Surname4820    8.27           
Name4821       Surname4821    5.67           
Name4822       Surname4822    5.33           
Name4823       Surname4823    6.73           
Name4824       Surname4824    7.60           
Name5323       Surname5323    7.53           
Name5321       Surname5321    7.60           
Name4827       Surname4827    6.00           
Name4828       Surname4828    6.73           
Name4829       Surname4829    6.53           
Name5320       Surname5320    7.80           
Name5318       Surname5318    5.80           
Name4832       Surname4832    7.40           
Name5317       Surname5317    5.73           
Name5313       Surname5313    7.27           
Name4835       Surname4835    5.13           
Name5310       Surname5310    7.13           
Name4837       Surname4837    8.27           
Name4838       Surname4838    7.53           
Name5308       Surname5308    6.93           
Name4840       Surname4840    5.40           
Name4841       Surname4841    7.13           
Name4842       Surname4842    5.67           
Name4843       Surname4843    7.27           
Name5306       Surname5306    6.87           
Name4845       Surname4845    8.40           
Name4846       Surname4846    7.47           
Name5302       Surname5302    6.67           
Name5300       Surname5300    6.80           
Name5294       Surname5294    7.07           
Name4850       Surname4850    7.53           
Name4851       Surname4851    7.53           
Name4852       Surname4852    8.33           
Name5290       Surname5290    5.67           
Name5289       Surname5289    7.20           
Name4855       Surname4855    7.60           
Name4856       Surname4856    6.40           
Name4857       Surname4857    5.07           
Name5287       Surname5287    7.20           
Name5286       Surname5286    7.53           
Name5283       Surname5283    6.13           
Name5281       Surname5281    5.67           
Name5280       Surname5280    5.47           
Name4863       Surname4863    6.73           
Name5277       Surname5277    5.87           
Name5274       Surname5274    7.40           
Name4866       Surname4866    6.60           
Name4867       Surname4867    5.47           
Name5272       Surname5272    8.00           
Name5270       Surname5270    7.87           
Name4870       Surname4870    5.13           
Name5267       Surname5267    5.47           
Name5266       Surname5266    6.87           
Name5265       Surname5265    7.33           
Name5264       Surname5264    5.00           
Name5263       Surname5263    6.33           
Name4876       Surname4876    5.93           
Name5262       Surname5262    6.40           
Name5259       Surname5259    6.07           
Name4879       Surname4879    7.67           
Name4880       Surname4880    6.53           
Name5258       Surname5258    5.47           
Name5257       Surname5257    7.53           
Name4883       Surname4883    6.53           
Name4884       Surname4884    7.67           
Name5255       Surname5255    6.53           
Name5253       Surname5253    5.13           
Name5251       Surname5251    7.07           
Name5250       Surname5250    7.40           
Name4889       Surname4889    8.53           
Name5249       Surname5249    7.13           
Name4891       Surname4891    7.20           
Name4892       Surname4892    5.73           
Name4893       Surname4893    8.40           
Name4894       Surname4894    6.67           
Name4895       Surname4895    6.73           
Name5248       Surname5248    6.40           
Name5247       Surname5247    5.33           
Name5245       Surname5245    9.00           
Name4899       Surname4899    6.47           
Name4900       Surname4900    7.73           
Name5244       Surname5244    6.53           
Name4902       Surname4902    7.60           
Name5242       Surname5242    7.33           
Name5241       Surname5241    7.80           
Name4905       Surname4905    7.73           
